3244;5399;108.1166667;-89.95;99999;-59.07551712;2;58
3245;5399;108.15;-89.95;99999;-59.04226844;2;58
3246;5399;108.1833333;-89.95;99999;-59.00901491;2;58
3247;5399;108.2166667;-89.95;99999;-58.97575891;2;58
3248;5399;108.25;-89.95;99999;-58.11604032;2;58
3249;5399;108.2833333;-89.95;99999;-54.71432733;2;58
3250;5399;108.3166667;-89.95;99999;-52.01854273;2;58
3227;5398;107.55;-89.91666667;99999;2.927131533;2;58
3228;5398;107.5833333;-89.91666667;99999;2.892504621;2;58
3229;5398;107.6166667;-89.91666667;99999;2.857877708;2;58
3230;5398;107.65;-89.91666667;99999;2.823246981;2;58
3231;5398;107.6833333;-89.91666667;99999;2.788618162;2;58
3232;5398;107.7166667;-89.91666667;99999;2.754003157;2;58
3233;5398;107.75;-89.91666667;99999;2.71936243;2;58
3234;5398;107.7833333;-89.91666667;99999;2.684731703;2;58
3235;5398;107.8166667;-89.91666667;99999;2.650104791;2;58
3236;5398;107.85;-89.91666667;99999;2.615477878;2;58
3237;5398;107.8833333;-89.91666667;99999;2.580849059;2;58
3238;5398;107.9166667;-89.91666667;99999;2.546210239;2;58
3239;5398;107.95;-89.91666667;99999;2.511583327;2;58
3240;5398;107.9833333;-89.91666667;99999;2.483685517;2;58
3241;5398;108.0166667;-89.91666667;99999;2.480419941;2;58
3242;5398;108.05;-89.91666667;99999;2.503324948;2;58
3243;5398;108.0833333;-89.91666667;99999;2.535077188;2;58
3244;5398;108.1166667;-89.91666667;99999;2.567416854;2;58
3245;5398;108.15;-89.91666667;99999;2.59975652;2;58
3246;5398;108.1833333;-89.91666667;99999;2.909252237;2;58
3247;5398;108.2166667;-89.91666667;99999;4.364096181;2;58
3248;5398;108.25;-89.91666667;99999;7.095310374;2;58
3249;5398;108.2833333;-89.91666667;99999;9.525119889;2;58
3250;5398;108.3166667;-89.91666667;99999;10.54101444;2;58
3227;5397;107.55;-89.88333333;99999;2.965964577;2;58
3228;5397;107.5833333;-89.88333333;99999;2.933853546;2;58
3229;5397;107.6166667;-89.88333333;99999;2.901728701;2;58
3230;5397;107.65;-89.88333333;99999;2.869613856;2;58
3231;5397;107.6833333;-89.88333333;99999;2.837502826;2;58
3232;5397;107.7166667;-89.88333333;99999;2.805381796;2;58
3233;5397;107.75;-89.88333333;99999;2.773256951;2;58
3234;5397;107.7833333;-89.88333333;99999;2.741142106;2;58
3235;5397;107.8166667;-89.88333333;99999;2.709019168;2;58
3236;5397;107.85;-89.88333333;99999;2.676898138;2;58
3237;5397;107.8833333;-89.88333333;99999;2.644777107;2;58
3238;5397;107.9166667;-89.88333333;99999;2.612642262;2;58
3239;5397;107.95;-89.88333333;99999;2.580519325;2;58
3240;5397;107.9833333;-89.88333333;99999;2.555026763;2;58
3241;5397;108.0166667;-89.88333333;99999;2.553744437;2;58
3242;5397;108.05;-89.88333333;99999;2.57819592;2;58
3243;5397;108.0833333;-89.88333333;99999;2.611345872;2;58
3244;5397;108.1166667;-89.88333333;99999;2.645073714;2;58
3245;5397;108.15;-89.88333333;99999;2.974268818;2;58
3246;5397;108.1833333;-89.88333333;99999;4.52944732;2;58
3247;5397;108.2166667;-89.88333333;99999;7.464115333;2;58
3248;5397;108.25;-89.88333333;99999;10.09548065;2;58
3249;5397;108.2833333;-89.88333333;99999;11.21247072;2;58
3250;5397;108.3166667;-89.88333333;99999;11.36157701;2;58
3227;5395;107.55;-89.81666667;99999;2.657294942;2;58
3228;5395;107.5833333;-89.81666667;99999;2.630472815;2;58
3229;5395;107.6166667;-89.81666667;99999;2.603641641;2;58
3230;5395;107.65;-89.81666667;99999;2.576810467;2;58
3231;5395;107.6833333;-89.81666667;99999;2.549977386;2;58
3232;5395;107.7166667;-89.81666667;99999;2.523136213;2;58
3233;5395;107.75;-89.81666667;99999;2.496305039;2;58
3234;5395;107.7833333;-89.81666667;99999;2.469472911;2;58
3235;5395;107.8166667;-89.81666667;99999;2.442632691;2;58
3236;5395;107.85;-89.81666667;99999;2.415791517;2;58
3237;5395;107.8833333;-89.81666667;99999;2.388958436;2;58
3238;5395;107.9166667;-89.81666667;99999;2.362114402;2;58
3239;5395;107.95;-89.81666667;99999;2.335272274;2;58
3240;5395;107.9833333;-89.81666667;99999;2.314824488;2;58
3241;5395;108.0166667;-89.81666667;99999;2.31778866;2;58
3242;5395;108.05;-89.81666667;99999;2.345605958;2;58
3243;5395;108.0833333;-89.81666667;99999;2.38182324;2;58
3244;5395;108.1166667;-89.81666667;99999;3.431557211;2;58
3245;5395;108.15;-89.81666667;99999;7.068320018;2;58
3246;5395;108.1833333;-89.81666667;99999;10.78916948;2;58
3247;5395;108.2166667;-89.81666667;99999;12.13936081;2;58
3248;5395;108.25;-89.81666667;99999;12.38695547;2;58
3249;5395;108.2833333;-89.81666667;99999;12.38190146;2;58
3250;5395;108.3166667;-89.81666667;99999;12.32153576;2;58
3227;5394;107.55;-89.78333333;99999;2.302154171;2;58
3228;5394;107.5833333;-89.78333333;99999;2.278098879;2;58
3229;5394;107.6166667;-89.78333333;99999;2.25404168;2;58
3230;5394;107.65;-89.78333333;99999;2.229975435;2;58
3231;5394;107.6833333;-89.78333333;99999;2.205919189;2;58
3232;5394;107.7166667;-89.78333333;99999;2.181852944;2;58
3233;5394;107.75;-89.78333333;99999;2.157787652;2;58
3234;5394;107.7833333;-89.78333333;99999;2.13372236;2;58
3235;5394;107.8166667;-89.78333333;99999;2.109657069;2;58
3236;5394;107.85;-89.78333333;99999;2.085590823;2;58
3237;5394;107.8833333;-89.78333333;99999;2.061524578;2;58
3238;5394;107.9166667;-89.78333333;99999;2.037447379;2;58
3239;5394;107.95;-89.78333333;99999;2.013379226;2;58
3240;5394;107.9833333;-89.78333333;99999;1.995594781;2;58
3241;5394;108.0166667;-89.78333333;99999;2.000802202;2;58
3242;5394;108.05;-89.78333333;99999;2.030424069;2;58
3243;5394;108.0833333;-89.78333333;99999;2.068310017;2;58
3244;5394;108.1166667;-89.78333333;99999;3.261547187;2;58
3245;5394;108.15;-89.78333333;99999;7.375518927;2;58
3246;5394;108.1833333;-89.78333333;99999;11.43388391;2;58
3247;5394;108.2166667;-89.78333333;99999;12.62175298;2;58
3248;5394;108.25;-89.78333333;99999;12.70048302;2;58
3249;5394;108.2833333;-89.78333333;99999;12.70941451;2;58
3250;5394;108.3166667;-89.78333333;99999;12.67890988;2;58
3227;5393;107.55;-89.75;99999;1.8091534;2;58
3228;5393;107.5833333;-89.75;99999;1.78794399;2;58
3229;5393;107.6166667;-89.75;99999;1.766733627;2;58
3230;5393;107.65;-89.75;99999;1.74552231;2;58
3231;5393;107.6833333;-89.75;99999;1.724310993;2;58
3232;5393;107.7166667;-89.75;99999;1.703100629;2;58
3233;5393;107.75;-89.75;99999;1.681891219;2;58
3234;5393;107.7833333;-89.75;99999;1.660680856;2;58
3235;5393;107.8166667;-89.75;99999;1.639460492;2;58
3236;5393;107.85;-89.75;99999;1.618250129;2;58
3237;5393;107.8833333;-89.75;99999;1.597029766;2;58
3238;5393;107.9166667;-89.75;99999;1.575819402;2;58
3239;5393;107.95;-89.75;99999;1.554598085;2;58
3240;5393;107.9833333;-89.75;99999;1.539556027;2;58
3241;5393;108.0166667;-89.75;99999;1.547093836;2;58
3242;5393;108.05;-89.75;99999;1.578611226;2;58
3243;5393;108.0833333;-89.75;99999;1.61824584;2;58
3244;5393;108.1166667;-89.75;99999;2.212350548;2;58
3245;5393;108.15;-89.75;99999;4.747441879;2;58
3246;5393;108.1833333;-89.75;99999;8.796275161;2;58
3247;5393;108.2166667;-89.75;99999;11.82448661;2;58
3248;5393;108.25;-89.75;99999;12.84628424;2;58
3249;5393;108.2833333;-89.75;99999;12.95103666;2;58
3250;5393;108.3166667;-89.75;99999;12.97602488;2;58
3227;5392;107.55;-89.71666667;99999;1.176142629;2;58
3228;5392;107.5833333;-89.71666667;99999;1.157859101;2;58
3229;5392;107.6166667;-89.71666667;99999;1.139585573;2;58
3230;5392;107.65;-89.71666667;99999;1.121300138;2;58
3231;5392;107.6833333;-89.71666667;99999;1.103024703;2;58
3232;5392;107.7166667;-89.71666667;99999;1.084739268;2;58
3233;5392;107.75;-89.71666667;99999;1.066453833;2;58
3234;5392;107.7833333;-89.71666667;99999;1.048169351;2;58
3235;5392;107.8166667;-89.71666667;99999;1.02988487;2;58
3236;5392;107.85;-89.71666667;99999;1.011600388;2;58
3237;5392;107.8833333;-89.71666667;99999;0.993315907;2;58
3238;5392;107.9166667;-89.71666667;99999;0.975031425;2;58
3239;5392;107.95;-89.71666667;99999;0.956746944;2;58
3240;5392;107.9833333;-89.71666667;99999;0.944527273;2;58
3241;5392;108.0166667;-89.71666667;99999;0.954466424;2;58
3242;5392;108.05;-89.71666667;99999;0.987959337;2;58
3243;5392;108.0833333;-89.71666667;99999;1.029411663;2;58
3244;5392;108.1166667;-89.71666667;99999;1.163485706;2;58
3245;5392;108.15;-89.71666667;99999;1.985705142;2;58
3246;5392;108.1833333;-89.71666667;99999;4.966624764;2;58
3247;5392;108.2166667;-89.71666667;99999;9.896105734;2;58
3248;5392;108.25;-89.71666667;99999;12.7975091;2;58
3249;5392;108.2833333;-89.71666667;99999;13.09228094;2;58
3250;5392;108.3166667;-89.71666667;99999;13.19945062;2;58
3227;5391;107.55;-89.68333333;99999;0.401693765;2;58
3228;5391;107.5833333;-89.68333333;99999;0.386414212;2;58
3229;5391;107.6166667;-89.68333333;99999;0.371135613;2;58
3230;5391;107.65;-89.68333333;99999;0.355857013;2;58
3231;5391;107.6833333;-89.68333333;99999;0.340578414;2;58
3232;5391;107.7166667;-89.68333333;99999;0.32529886;2;58
3233;5391;107.75;-89.68333333;99999;0.310018353;2;58
3234;5391;107.7833333;-89.68333333;99999;0.2947388;2;58
3235;5391;107.8166667;-89.68333333;99999;0.279460201;2;58
3236;5391;107.85;-89.68333333;99999;0.264181601;2;58
3237;5391;107.8833333;-89.68333333;99999;0.248903002;2;58
3238;5391;107.9166667;-89.68333333;99999;0.233614402;2;58
3239;5391;107.95;-89.68333333;99999;0.218334849;2;58
3240;5391;107.9833333;-89.68333333;99999;0.209007566;2;58
3241;5391;108.0166667;-89.68333333;99999;0.221439966;2;58
3242;5391;108.05;-89.68333333;99999;0.256969356;2;58
3243;5391;108.0833333;-89.68333333;99999;0.300329393;2;58
3244;5391;108.1166667;-89.68333333;99999;0.344200103;2;58
3245;5391;108.15;-89.68333333;99999;0.881067137;2;58
3246;5391;108.1833333;-89.68333333;99999;3.829908036;2;58
3247;5391;108.2166667;-89.68333333;99999;9.304052255;2;58
3248;5391;108.25;-89.68333333;99999;12.66598967;2;58
3249;5391;108.2833333;-89.68333333;99999;13.08322182;2;58
3250;5391;108.3166667;-89.68333333;99999;13.30569325;2;58
3227;5390;107.55;-89.65;99999;-0.514905098;2;58
3228;5390;107.5833333;-89.65;99999;-0.527120677;2;58
3229;5390;107.6166667;-89.65;99999;-0.539323394;2;58
3230;5390;107.65;-89.65;99999;-0.551536112;2;58
3231;5390;107.6833333;-89.65;99999;-0.563739783;2;58
3232;5390;107.7166667;-89.65;99999;-0.575952501;2;58
3233;5390;107.75;-89.65;99999;-0.588156172;2;58
3234;5390;107.7833333;-89.65;99999;-0.600360797;2;58
3235;5390;107.8166667;-89.65;99999;-0.612574468;2;58
3236;5390;107.85;-89.65;99999;-0.624778139;2;58
3237;5390;107.8833333;-89.65;99999;-0.636990857;2;58
3238;5390;107.9166667;-89.65;99999;-0.649193574;2;58
3239;5390;107.95;-89.65;99999;-0.661398199;2;58
3240;5390;107.9833333;-89.65;99999;-0.667772141;2;58
3241;5390;108.0166667;-89.65;99999;-0.652787446;2;58
3242;5390;108.05;-89.65;99999;-0.615141579;2;58
3243;5390;108.0833333;-89.65;99999;-0.569812877;2;58
3244;5390;108.1166667;-89.65;99999;-0.116308991;2;58
3245;5390;108.15;-89.65;99999;2.04993837;2;58
3246;5390;108.1833333;-89.65;99999;6.33748866;2;58
3247;5390;108.2166667;-89.65;99999;10.52862199;2;58
3248;5390;108.25;-89.65;99999;12.43103834;2;58
3249;5390;108.2833333;-89.65;99999;12.85582115;2;58
3250;5390;108.3166667;-89.65;99999;13.21843453;2;58
3227;5389;107.55;-89.61666667;99999;-1.573643962;2;58
3228;5389;107.5833333;-89.61666667;99999;-1.582723659;2;58
3229;5389;107.6166667;-89.61666667;99999;-1.591801448;2;58
3230;5389;107.65;-89.61666667;99999;-1.600869237;2;58
3231;5389;107.6833333;-89.61666667;99999;-1.60994798;2;58
3232;5389;107.7166667;-89.61666667;99999;-1.619024815;2;58
3233;5389;107.75;-89.61666667;99999;-1.628092605;2;58
3234;5389;107.7833333;-89.61666667;99999;-1.637171348;2;58
3235;5389;107.8166667;-89.61666667;99999;-1.646239137;2;58
3236;5389;107.85;-89.61666667;99999;-1.65530788;2;58
3237;5389;107.8833333;-89.61666667;99999;-1.664385669;2;58
3238;5389;107.9166667;-89.61666667;99999;-1.673453458;2;58
3239;5389;107.95;-89.61666667;99999;-1.682522201;2;58
3240;5389;107.9833333;-89.61666667;99999;-1.685860895;2;58
3241;5389;108.0166667;-89.61666667;99999;-1.668263904;2;58
3242;5389;108.05;-89.61666667;99999;-1.628432514;2;58
3243;5389;108.0833333;-89.61666667;99999;-1.581075146;2;58
3244;5389;108.1166667;-89.61666667;99999;-0.264904472;2;58
3245;5389;108.15;-89.61666667;99999;4.337645767;2;58
3246;5389;108.1833333;-89.61666667;99999;9.195892216;2;58
3247;5389;108.2166667;-89.61666667;99999;11.20679999;2;58
3248;5389;108.25;-89.61666667;99999;11.88594564;2;58
3249;5389;108.2833333;-89.61666667;99999;12.3259892;2;58
3250;5389;108.3166667;-89.61666667;99999;12.817021;2;58
3227;5388;107.55;-89.58333333;99999;-2.773763779;2;58
3228;5388;107.5833333;-89.58333333;99999;-2.779655687;2;58
3229;5388;107.6166667;-89.58333333;99999;-2.785538548;2;58
3230;5388;107.65;-89.58333333;99999;-2.791431409;2;58
3231;5388;107.6833333;-89.58333333;99999;-2.797314269;2;58
3232;5388;107.7166667;-89.58333333;99999;-2.803196177;2;58
3233;5388;107.75;-89.58333333;99999;-2.809079038;2;58
3234;5388;107.7833333;-89.58333333;99999;-2.814951898;2;58
3235;5388;107.8166667;-89.58333333;99999;-2.820833806;2;58
3236;5388;107.85;-89.58333333;99999;-2.826706667;2;58
3237;5388;107.8833333;-89.58333333;99999;-2.832589528;2;58
3238;5388;107.9166667;-89.58333333;99999;-2.838462389;2;58
3239;5388;107.95;-89.58333333;99999;-2.844335249;2;58
3240;5388;107.9833333;-89.58333333;99999;-2.844590602;2;58
3241;5388;108.0166667;-89.58333333;99999;-2.824321316;2;58
3242;5388;108.05;-89.58333333;99999;-2.782244403;2;58
3243;5388;108.0833333;-89.58333333;99999;-2.73279837;2;58
3244;5388;108.1166667;-89.58333333;99999;-1.260510268;2;58
3245;5388;108.15;-89.58333333;99999;3.821882153;2;58
3246;5388;108.1833333;-89.58333333;99999;8.893121336;2;58
3247;5388;108.2166667;-89.58333333;99999;10.53785558;2;58
3248;5388;108.25;-89.58333333;99999;10.95492255;2;58
3249;5388;108.2833333;-89.58333333;99999;11.41594823;2;58
3250;5388;108.3166667;-89.58333333;99999;11.97750642;2;58
3227;5387;107.55;-89.55;99999;-4.11377455;2;58
3228;5387;107.5833333;-89.55;99999;-4.116430576;2;58
3229;5387;107.6166667;-89.55;99999;-4.119076601;2;58
3230;5387;107.65;-89.55;99999;-4.12172358;2;58
3231;5387;107.6833333;-89.55;99999;-4.124360559;2;58
3232;5387;107.7166667;-89.55;99999;-4.127007538;2;58
3233;5387;107.75;-89.55;99999;-4.12964547;2;58
3234;5387;107.7833333;-89.55;99999;-4.132282449;2;58
3235;5387;107.8166667;-89.55;99999;-4.134918475;2;58
3236;5387;107.85;-89.55;99999;-4.137545454;2;58
3237;5387;107.8833333;-89.55;99999;-4.140173386;2;58
3238;5387;107.9166667;-89.55;99999;-4.142800365;2;58
3239;5387;107.95;-89.55;99999;-4.145427344;2;58
3240;5387;107.9833333;-89.55;99999;-4.142550309;2;58
3241;5387;108.0166667;-89.55;99999;-4.119548727;2;58
3242;5387;108.05;-89.55;99999;-4.075186292;2;58
3243;5387;108.0833333;-89.55;99999;-4.023591593;2;58
3244;5387;108.1166667;-89.55;99999;-3.299435148;2;58
3245;5387;108.15;-89.55;99999;-0.234912102;2;58
3246;5387;108.1833333;-89.55;99999;4.613586394;2;58
3247;5387;108.2166667;-89.55;99999;8.233200717;2;58
3248;5387;108.25;-89.55;99999;9.616949588;2;58
3249;5387;108.2833333;-89.55;99999;10.09785085;2;58
3250;5387;108.3166667;-89.55;99999;10.63295828;2;58
3227;5386;107.55;-89.51666667;99999;-5.591455321;2;58
3228;5386;107.5833333;-89.51666667;99999;-5.590816418;2;58
3229;5386;107.6166667;-89.51666667;99999;-5.590185608;2;58
3230;5386;107.65;-89.51666667;99999;-5.589545751;2;58
3231;5386;107.6833333;-89.51666667;99999;-5.588906848;2;58
3232;5386;107.7166667;-89.51666667;99999;-5.588258899;2;58
3233;5386;107.75;-89.51666667;99999;-5.587612857;2;58
3234;5386;107.7833333;-89.51666667;99999;-5.586963954;2;58
3235;5386;107.8166667;-89.51666667;99999;-5.586303143;2;58
3236;5386;107.85;-89.51666667;99999;-5.585644241;2;58
3237;5386;107.8833333;-89.51666667;99999;-5.584987245;2;58
3238;5386;107.9166667;-89.51666667;99999;-5.584329295;2;58
3239;5386;107.95;-89.51666667;99999;-5.583660392;2;58
3240;5386;107.9833333;-89.51666667;99999;-5.577600016;2;58
3241;5386;108.0166667;-89.51666667;99999;-5.551825186;2;58
3242;5386;108.05;-89.51666667;99999;-5.50512532;2;58
3243;5386;108.0833333;-89.51666667;99999;-5.451342909;2;58
3244;5386;108.1166667;-89.51666667;99999;-5.286712366;2;58
3245;5386;108.15;-89.51666667;99999;-4.309590532;2;58
3246;5386;108.1833333;-89.51666667;99999;-0.884328791;2;58
3247;5386;108.2166667;-89.51666667;99999;4.648594075;2;58
3248;5386;108.25;-89.51666667;99999;7.914335824;2;58
3249;5386;108.2833333;-89.51666667;99999;8.404589825;2;58
3250;5386;108.3166667;-89.51666667;99999;8.801244933;2;58
3227;5385;107.55;-89.48333333;99999;-7.203815139;2;58
3228;5385;107.5833333;-89.48333333;99999;-7.199861307;2;58
3229;5385;107.6166667;-89.48333333;99999;-7.195915569;2;58
3230;5385;107.65;-89.48333333;99999;-7.191948876;2;58
3231;5385;107.6833333;-89.48333333;99999;-7.187994091;2;58
3232;5385;107.7166667;-89.48333333;99999;-7.184021214;2;58
3233;5385;107.75;-89.48333333;99999;-7.18005929;2;58
3234;5385;107.7833333;-89.48333333;99999;-7.176085458;2;58
3235;5385;107.8166667;-89.48333333;99999;-7.17209972;2;58
3236;5385;107.85;-89.48333333;99999;-7.168113981;2;58
3237;5385;107.8833333;-89.48333333;99999;-7.16413015;2;58
3238;5385;107.9166667;-89.48333333;99999;-7.160137272;2;58
3239;5385;107.95;-89.48333333;99999;-7.156143441;2;58
3240;5385;107.9833333;-89.48333333;99999;-7.146859723;2;58
3241;5385;108.0166667;-89.48333333;99999;-7.118282597;2;58
3242;5385;108.05;-89.48333333;99999;-7.069206255;2;58
3243;5385;108.0833333;-89.48333333;99999;-7.013194225;2;58
3244;5385;108.1166667;-89.48333333;99999;-6.956723508;2;58
3245;5385;108.15;-89.48333333;99999;-6.378801563;2;58
3246;5385;108.1833333;-89.48333333;99999;-3.228477177;2;58
3247;5385;108.2166667;-89.48333333;99999;2.597094322;2;58
3248;5385;108.25;-89.48333333;99999;6.077984301;2;58
3249;5385;108.2833333;-89.48333333;99999;6.415052797;2;58
3250;5385;108.3166667;-89.48333333;99999;6.597008487;2;58
3227;5384;107.55;-89.45;99999;-8.947163049;2;58
3228;5384;107.5833333;-89.45;99999;-8.939874289;2;58
3229;5384;107.6166667;-89.45;99999;-8.932574576;2;58
3230;5384;107.65;-89.45;99999;-8.925272955;2;58
3231;5384;107.6833333;-89.45;99999;-8.917962288;2;58
3232;5384;107.7166667;-89.45;99999;-8.910643529;2;58
3233;5384;107.75;-89.45;99999;-8.903324769;2;58
3234;5384;107.7833333;-89.45;99999;-8.895996009;2;58
3235;5384;107.8166667;-89.45;99999;-8.888666296;2;58
3236;5384;107.85;-89.45;99999;-8.881324675;2;58
3237;5384;107.8833333;-89.45;99999;-8.873983055;2;58
3238;5384;107.9166667;-89.45;99999;-8.866633342;2;58
3239;5384;107.95;-89.45;99999;-8.859275536;2;58
3240;5384;107.9833333;-89.45;99999;-8.846749431;2;58
3241;5384;108.0166667;-89.45;99999;-8.815330009;2;58
3242;5384;108.05;-89.45;99999;-8.763858144;2;58
3243;5384;108.0833333;-89.45;99999;-8.705586495;2;58
3244;5384;108.1166667;-89.45;99999;-8.243744955;2;58
3245;5384;108.15;-89.45;99999;-6.057212982;2;58
3246;5384;108.1833333;-89.45;99999;-1.686562922;2;58
3247;5384;108.2166667;-89.45;99999;2.528914662;2;58
3248;5384;108.25;-89.45;99999;4.18632059;2;58
3249;5384;108.2833333;-89.45;99999;4.235668786;2;58
3250;5384;108.3166667;-89.45;99999;4.200806903;2;58
3227;5383;107.55;-89.41666667;99999;-10.71598433;2;58
3228;5383;107.5833333;-89.41666667;99999;-10.80644632;2;58
3229;5383;107.6166667;-89.41666667;99999;-10.79578263;2;58
3230;5383;107.65;-89.41666667;99999;-10.78510703;2;58
3231;5383;107.6833333;-89.41666667;99999;-10.77443048;2;58
3232;5383;107.7166667;-89.41666667;99999;-10.76374584;2;58
3233;5383;107.75;-89.41666667;99999;-10.75306025;2;58
3234;5383;107.7833333;-89.41666667;99999;-10.74235465;2;58
3235;5383;107.8166667;-89.41666667;99999;-10.73165097;2;58
3236;5383;107.85;-89.41666667;99999;-10.72093537;2;58
3237;5383;107.8833333;-89.41666667;99999;-10.71021691;2;58
3238;5383;107.9166667;-89.41666667;99999;-10.69948036;2;58
3239;5383;107.95;-89.41666667;99999;-10.68874763;2;58
3240;5383;107.9833333;-89.41666667;99999;-10.67295914;2;58
3241;5383;108.0166667;-89.41666667;99999;-10.63867647;2;58
3242;5383;108.05;-89.41666667;99999;-10.58477813;2;58
3243;5383;108.0833333;-89.41666667;99999;-10.52422972;2;58
3244;5383;108.1166667;-89.41666667;99999;-9.226390094;2;58
3245;5383;108.15;-89.41666667;99999;-4.703222741;2;58
3246;5383;108.1833333;-89.41666667;99999;0.083088511;2;58
3247;5383;108.2166667;-89.41666667;99999;1.917455291;2;58
3248;5383;108.25;-89.41666667;99999;2.144581399;2;58
3249;5383;108.2833333;-89.41666667;99999;1.98563413;2;58
3250;5383;108.3166667;-89.41666667;99999;1.788014137;2;58
3227;5382;107.55;-89.38333333;99999;-11.37456592;2;58
3228;5382;107.5833333;-89.38333333;99999;-12.69475299;2;58
3229;5382;107.6166667;-89.38333333;99999;-12.78043068;2;58
3230;5382;107.65;-89.38333333;99999;-12.35581505;2;58
3231;5382;107.6833333;-89.38333333;99999;-11.03641193;2;58
3232;5382;107.7166667;-89.38333333;99999;-10.4620299;2;58
3233;5382;107.75;-89.38333333;99999;-11.6719792;2;58
3234;5382;107.7833333;-89.38333333;99999;-12.62877404;2;58
3235;5382;107.8166667;-89.38333333;99999;-12.69601468;2;58
3236;5382;107.85;-89.38333333;99999;-12.68191416;2;58
3237;5382;107.8833333;-89.38333333;99999;-12.66780173;2;58
3238;5382;107.9166667;-89.38333333;99999;-12.65368025;2;58
3239;5382;107.95;-89.38333333;99999;-12.63955972;2;58
3240;5382;107.9833333;-89.38333333;99999;-12.62047789;2;58
3241;5382;108.0166667;-89.38333333;99999;-12.58333388;2;58
3242;5382;108.05;-89.38333333;99999;-12.52699906;2;58
3243;5382;108.0833333;-89.38333333;99999;-12.46415294;2;58
3244;5382;108.1166667;-89.38333333;99999;-11.03261216;2;58
3245;5382;108.15;-89.38333333;99999;-6.14503629;2;58
3246;5382;108.1833333;-89.38333333;99999;-1.33444032;2;58
3247;5382;108.2166667;-89.38333333;99999;0.040267746;2;58
3248;5382;108.25;-89.38333333;99999;-0.009128507;2;58
3249;5382;108.2833333;-89.38333333;99999;-0.238940657;2;58
3250;5382;108.3166667;-89.38333333;99999;-0.527568483;2;58
3227;5381;107.55;-89.35;99999;-9.574560821;2;58
3228;5381;107.5833333;-89.35;99999;-13.49756881;2;58
3229;5381;107.6166667;-89.35;99999;-14.36885662;2;58
3230;5381;107.65;-89.35;99999;-12.27515452;2;58
3231;5381;107.6833333;-89.35;99999;-8.578873536;2;58
3232;5381;107.7166667;-89.35;99999;-7.355014301;2;58
3233;5381;107.75;-89.35;99999;-10.31108686;2;58
3234;5381;107.7833333;-89.35;99999;-13.59380203;2;58
3235;5381;107.8166667;-89.35;99999;-14.6970616;2;58
3236;5381;107.85;-89.35;99999;-14.75853199;2;58
3237;5381;107.8833333;-89.35;99999;-14.74102654;2;58
3238;5381;107.9166667;-89.35;99999;-14.72352013;2;58
3239;5381;107.95;-89.35;99999;-14.70599182;2;58
3240;5381;107.9833333;-89.35;99999;-14.68363665;2;58
3241;5381;108.0166667;-89.35;99999;-14.64361224;2;58
